ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
1,1,1,0,0.023206751,0.028481013,948,1,12,168,1,925,843.5,294,0
2,3,4,0.946833372,0.016592214,0.004467135,391.75,1,24,119,1,929,847.5,901,1
2,3,4,0.946833372,0.016785023,0.004519045,387.25,1,24,855,0.75,933,851.5,905,0
1,1,1,0,0.030255403,0.019253438,2545,1,33,10,1,934,852.5,606,1
1,1,1,0,0.031707317,0.020325203,2460,1,33,168,1,935,853.5,607,0
1,1,1,0,0.019291339,0.030314961,2540,1,33,1,1,657,436.5,314,1
1,1,1,0,0.020366599,0.031771894,2455,1,33,169,1,658,437.5,315,0
2,2,2,0.191433255,0.05134189,0.028004667,428.5,1,19,41,1,7,7,7,0
1,1,1,0,0.060693642,0,346,1,5,3,1,659,438.5,325,0
1,1,1,0,0.063636364,0,330,1,5,171,1,660,439.5,326,0
1,1,1,0,0.008650519,0.005190311,578,1,33,7,1,936,851.5,608,0
1,1,1,0,0.007233273,0.005424955,553,1,33,174,1,937,852.5,609,0
1,1,1,0,0.010512484,0.009198423,761,1,19,21,1,938,853.5,610,0
1,1,1,0,0.010869565,0.00951087,736,1,19,175,1,939,854.5,611,0
2,3,3,0.875911284,0.024993353,0.01302845,1253.666667,1,34,17,1,663,441,644,1
2,3,3,0.875911284,0.02568306,0.013387978,1220,1,34,548,1,666,444,647,0
2,2,2,0.949452015,0.032549729,0.001808318,276.5,1,21,14,0.5,941,856.5,913,1
1,1,1,0,0.243333333,0.113333333,300,1,3,66,1,942,857.5,613,0
1,1,1,0,0.243333333,0.113333333,300,1,3,269,1,943,858.5,614,0
1,1,1,0,0.269406393,0,219,1,5,44,1,8,8,4,1
1,1,1,0,0.022257552,0.017488076,629,1,11,16,1,944,859.5,302,1
1,1,1,0,0.023217247,0.013266998,603,1,11,175,1,945,860.5,303,0
1,1,1,0,0.088235294,0.004901961,408,1,23,66,1,946,861.5,615,1
1,1,1,0,0.084705882,0.004705882,425,1,23,282,1,947,862.5,616,0
1,1,1,0,0.003521127,0.001760563,568,1,25,10,1,19,19,13,1
1,1,2,0.614138195,0.046293073,0.004176819,1436.5,1,34,450,1,21,21,15,0
1,1,2,0.614138195,0.047230114,0.004261364,1408,1,34,24,1,23,23,17,1
1,1,2,0.639457132,0.043227666,0.004162664,1561.5,1,34,1128,1,25,25,19,0
1,1,1,0,0.076655052,0,287,1,29,20,1,996,263.9880952,787,1
1,1,1,0,0.015789474,0.00877193,570,1,25,4,1,26,26,20,0
1,1,1,0,0.001150748,0.000767165,2607,1,33,2,1,948,850.5,617,0
2,4,4,0.912505605,0.004151292,0.001383764,1084,1,34,153,1,952,854.5,924,0
1,1,1,0,0.001145475,0.001145475,873,1,12,6,1,44,19.29285714,9,0
1,1,1,0,0.001145475,0.001145475,873,1,12,204,1,43,18.29285714,8,0
1,1,1,0,0.168674699,0.198795181,166,1,4,91,1,503,86.20436508,440,0
1,1,1,0,0.01179941,0,339,1,29,67,1,953,855,619,0
1,1,1,0,0.001054852,0.001054852,948,1,12,182,1,954,856,307,0
1,1,1,0,0.000952381,0.000952381,1050,1,12,14,1,955,857,308,0
1,1,1,0,0.007874016,0.007874016,127,1,4,2,1,956,858,309,0
2,2,12,0.300566692,0.053782772,0.007191011,556.25,1,37,511,0.916666667,265,71.50396825,256,1
1,1,1,0,0,0,40,1,1,0,1,265,71.50396825,193,1
1,1,1,0,0.003462604,0,1444,1,6,3,1,266,72.50396825,64,1
2,3,14,0.304433225,0.006046863,0.045855379,567,1,37,0,0.214285714,280,86.50396825,271,1
1,1,1,0,0.005268704,0.004214963,949,1,12,184,1,957,854,310,0
1,1,1,0,0.005940594,0.001980198,505,1,17,15,1,958,855,311,0
1,1,1,0,0.007575758,0.002525253,396,1,17,284,1,959,856,312,0
1,1,4,0.737190543,0.008205999,0.000282965,883.5,1,39,5385,1,13,13,10,0
2,2,4,0.783742494,0.008171113,0.000480654,1040.25,1,38,2700,1,17,17,17,0
2,2,4,0.775810288,0.008309592,0.000474834,1053,1,38,763,1,21,21,21,0
2,2,4,0.713172274,0.00550055,0.000660066,1136.25,1,38,20,0.75,25,25,25,1
2,2,2,0.977417818,0.018396846,0.003942181,380.5,1,37,120,1,961,849,933,1
2,2,2,0.977417818,0.015837104,0.003393665,442,1,37,489,1,963,851,935,0
1,1,1,0,0.0078125,0,128,1,4,4,1,964,852,315,0
1,1,1,0,0.007874016,0,127,1,4,186,1,965,853,316,0
1,1,1,0,0.001912046,0,523,1,15,247,1,966,854,21,0
1,1,1,0,0.004484305,0,223,1,13,32,1,967,855,317,0
1,1,1,0,0,0.008080808,495,1,16,32,1,45,19.91190476,1,0
1,1,1,0,0.004975124,0.004975124,804,1,22,4,1,968,856,318,1
2,2,3,0.029010502,0.343570608,0.156716418,1161.333333,1,33,556,1,971,859,624,1
1,1,1,0,0.010638298,0.005319149,376,1,10,29,1,972,860,624,0
1,1,1,0,0.011080332,0.005540166,361,1,10,277,1,973,861,625,0
1,1,1,0,0.004569688,0.002665651,2626,1,33,2,1,667,407,318,0
1,1,1,0,0.004724409,0.002755906,2540,1,33,189,1,668,408,319,0
1,1,1,0,0.003921569,0.001960784,510,1,26,34,1,974,841.5,626,0
1,1,1,0,0.003656307,0.001828154,547,1,26,201,1,975,842.5,627,0
1,1,1,0,0.004044489,0.004044489,989,1,23,227,1,976,837,628,0
1,1,1,0,0.005190311,0.005190311,578,1,33,22,1,977,838,629,0
1,1,1,0,0.005424955,0.005424955,553,1,33,196,1,978,839,630,0
1,1,1,0,0.03406326,0.01946472,411,1,23,23,1,979,839,631,0
1,1,1,0,0.007281553,0.004854369,412,1,23,1,1,980,832,632,1
1,1,1,0,0.004694836,0.002347418,426,1,23,306,1,981,833,633,0
1,1,1,0,0.104575163,0.006535948,306,1,17,13,1,27,27,5,0
1,1,1,0,0.00456621,0.00456621,219,1,5,28,1,982,820.5,319,0
1,1,1,0,0.005434783,0.005434783,184,1,5,317,1,983,821.5,320,0
1,1,2,1,0.009724473,0.003241491,308.5,1,9,142,1,985,809.5,635,0
1,1,2,1,0.009693053,0.003231018,309.5,1,9,533,1,987,811.5,637,0
1,1,1,0,0.013071895,0.013071895,153,1,20,86,1,28,28,21,0
1,1,1,0,0.013422819,0.013422819,149,1,20,376,1,29,29,22,0
1,1,1,0,0.030985915,0.028169014,355,1,8,5,1,988,782.5,638,0
1,1,1,0,0.030985915,0.028169014,355,1,8,328,1,989,783.5,639,0
1,1,1,0,0.013147083,0.004108463,1217,1,32,30,1,990,784.5,640,0
1,1,1,0,0.008333333,0.008333333,240,1,11,32,1,991,785.5,641,0
2,2,3,0.94639463,0.006762468,0.003381234,394.3333333,1,31,438,1,994,753.5,964,0
1,1,1,0,0.004830918,0.002415459,828,1,31,691,1,995,754.5,643,0
1,1,1,0,0.014084507,0.007042254,426,1,31,1384,1,996,755.5,644,0
2,2,2,0.485460761,0.017142857,0.01,350,1,34,77,1,998,757.5,968,0
2,2,2,0.522559375,0.016369048,0.008928571,336,1,34,468,1,1000,759.5,970,0
1,1,1,0,0.005780347,0.005780347,173,0,15,88,1,669,348,331,0
1,1,1,0,0.004975124,0.004975124,201,0,15,257,1,670,349,332,0
1,1,1,0,0.005555556,0.005555556,180,0,15,720,1,671,350,333,0
1,1,1,0,0.001057082,0.001057082,946,0,34,1385,1,672,351,320,0
1,1,1,0,0.005780347,0.005780347,173,0,15,0,1,673,352,334,0
1,1,1,0,0.005555556,0.005555556,180,0,15,720,1,675,354,336,0
1,1,1,0,0.004975124,0.004975124,201,0,15,257,1,674,353,335,0
1,1,1,0,0.005780347,0.005780347,173,0,15,88,1,676,355,337,0
2,3,15,0.404487178,0.052389037,0.01055057,549.7333333,1,37,639,0.466666667,1015,767,985,1
1,1,1,0,0.016042781,0,187,1,9,386,1,322,94.81666667,58,0
1,1,1,0,0.005347594,0.005347594,187,1,9,386,1,323,95.81666667,59,0
1,1,1,0,0.021390374,0.005347594,187,1,9,210,1,325,97.81666667,61,0
1,1,1,0,0.021390374,0.005347594,187,1,9,224,1,324,96.81666667,60,0
1,1,1,0,0.001230012,0.002460025,813,1,22,0,1,326,98.81666667,62,0
1,1,1,0,0.03442029,0.043478261,552,1,17,88,1,327,99.81666667,5,0
1,1,1,0,0.034545455,0.043636364,550,1,17,285,1,329,101.8166667,7,0
1,1,1,0,0.03442029,0.043478261,552,1,17,88,1,328,100.8166667,6,0
1,2,2,0.16232618,0.058876004,0.090990187,560.5,1,12,234,1,1017,769,330,0
1,2,2,0.863120569,0.006102877,0.006102877,573.5,1,12,271,1,1019,771,332,0
1,2,2,0.863120569,0.006730769,0.006730769,520,1,12,540,1,1021,773,334,0
1,1,1,0,0.002460025,0.002460025,813,1,22,0,1,1022,774,335,0
1,1,1,0,0.003731343,0.003731343,804,1,22,46,1,1023,775,336,0
1,1,1,0,0.004322767,0.004322767,694,1,22,229,1,1024,776,337,0
1,1,1,0,0.006036217,0.002012072,497,1,16,43,1,1025,777,22,1
1,1,3,0.721826578,0.025943396,0.034198113,282.6666667,1,37,208,1,1028,780,660,1
2,2,2,0.918295834,0.001471309,0,2039,1,33,0,0.5,1030,782,999,0
1,2,2,0.721928095,0.008169935,0,306,1,17,46,1,331,103.8166667,64,1
1,1,1,0,0.008752735,0,457,1,34,0,1,332,104.8166667,249,1
1,1,1,0,0.031034483,0.006896552,580,1,25,49,1,333,105.8166667,250,0
1,2,2,0.99323382,0.014900662,0.036423841,302,1,18,0,0.5,27,23,8,0
1,1,1,0,0.333333333,0.101449275,69,1,1,253,1,677,356,338,1
1,1,1,0,0.004914005,0.002457002,814,1,22,1,1,1031,778.5,339,0
1,1,1,0,0.001139385,0,2633,1,33,1,1,1032,779.5,662,0
1,1,2,0.988699408,0.070484581,0,113.5,1,1,266,1,1034,781.5,341,0
1,1,1,0,0.034482759,0.011494253,87,1,21,1,1,1035,782.5,663,0
1,1,1,0,0.002020202,0.006060606,495,1,16,1,1,1036,783.5,23,0
1,1,1,0,0.001727116,0.001727116,579,1,25,1,1,678,357,321,0
1,1,2,1,0.008810573,0.008810573,113.5,1,1,0,0.5,1038,785.5,343,0
1,1,2,1,0.009259259,0.009259259,108,1,1,133,1,1040,787.5,345,0
1,1,1,0,0.001908397,0.001908397,1048,1,31,247,1,1041,788.5,664,0
1,1,1,0,0.005747126,0.005747126,174,1,1,0,1,1042,789.5,346,1
2,2,3,0.94639463,0.002541296,0.002541296,524.6666667,1,25,45,1,48,22.82142857,38,0
1,1,1,0,0.00952381,0.00952381,105,1,18,94,1,334,106.7333333,251,0
1,1,1,0,0.00952381,0.00952381,105,1,18,96,1,335,107.7333333,252,0
2,2,3,0.924111335,0.016350799,0.005202527,897,1,33,8,0.666666667,1045,791,1013,1
3,4,7,0.461273797,0.065126724,0.081809432,445.2857143,1,37,255,1,1052,798,1043,1
1,1,1,0,0.041946309,0,596,1,25,3,1,1053,799,670,1
1,1,1,0,0,0,127,1,1,0,1,1056,796,11,1
1,1,1,0,0,245,0,1,1,0,1,1056,796,11,0
1,1,1,0,0,245,0,1,1,0,1,1056,796,11,0
1,1,1,0,1.929133858,0,127,1,1,0,1,1057,797,12,0
1,1,1,0,1.929133858,0,127,1,1,0,1,1058,798,13,0
1,1,1,0,0.016901408,0.016901408,355,1,9,20,1,336,107.65,253,0
1,1,1,0,0.016901408,0.016901408,355,1,9,25,1,337,108.65,254,0
1,1,1,0,0.016901408,0.016901408,355,1,9,348,1,338,109.65,255,0
2,2,3,0.918795956,0.04244186,0.05,573.3333333,1,34,62,1,1061,798,1022,1
2,2,4,0.697754321,0.008700533,0.001683974,890.75,1,39,23,1,342,113.65,323,1
1,1,1,0,0,0,34,1,1,0,1,343,114.65,67,1
1,1,1,0,0.893939394,0.015151515,66,1,2,779,1,344,115.65,68,1
1,3,4,0.921185497,0.022922636,0.017191977,87.25,1,7,359,1,348,119.65,72,1
1,2,2,0.918295834,0.02970297,0.02970297,50.5,1,2,0,0.5,350,121.65,74,0
1,1,1,0,0.033950617,0.030864198,648,1,23,4,1,1062,799,673,1
1,1,1,0,0.0359375,0.0328125,640,1,23,53,1,1063,800,674,0
1,1,2,0.977417818,0.031496063,0.022047244,317.5,1,36,5,1,680,349.1666667,323,0
2,2,4,0.757599583,0.020301244,0.014407335,381.75,1,37,163,1,684,353.1666667,665,1
1,1,2,0.99107606,0.00965251,0.007722008,777,1,35,1,1,686,355.1666667,328,0
2,2,4,0.943279001,0.056047198,0.076696165,254.25,1,28,81,1,1067,797.5,703,1
1,1,1,0,0.036458333,0,384,1,10,49,1,351,122.65,258,0
2,2,2,1,0.003816794,0.003816794,262,1,27,1040,1,1069,799.5,1029,0
1,1,1,0,0.000379363,0.000379363,2636,1,33,1,1,687,356.1666667,329,0
2,2,9,0.788206982,0.016687737,0.023767383,439.4444444,1,39,366,0.888888889,696,364.6666667,677,1
1,1,1,0,0,0.023728814,295,1,34,0,1,697,365.6666667,337,0
1,1,1,0,0.012987013,0.012987013,154,1,5,148,1,352,123.3166667,75,0
1,2,2,1,0.015873016,0.015873016,63,1,5,387,1,354,125.3166667,77,0
1,2,2,1,0.015873016,0.015873016,63,1,5,387,1,356,127.3166667,79,0
1,1,1,0,0.021582734,0.002398082,417,1,17,3,1,357,128.3166667,80,1
1,1,1,0,0.0078125,0.0078125,128,1,4,53,1,358,129.3166667,81,0
1,1,1,0,0.215686275,0.029411765,102,1,4,4,1,359,130.2666667,82,1
2,3,17,0.896539243,0.004220624,0.003932854,613.2352941,1,41,554,0.823529412,714,373,695,1
1,1,1,0,0.01369863,0.01369863,73,1,20,133,1,49,23.7047619,35,0
1,1,1,0,0.01369863,0.01369863,73,1,20,139,1,50,24.7047619,36,0
1,1,1,0,0,0.008333333,480,1,16,5,1,1070,792.5,27,0
1,1,1,0,0.005154639,0.001718213,582,1,33,0,1,1071,793.5,679,0
1,1,1,0,0.091891892,0.075675676,185,1,10,113,1,1072,786,680,0
1,1,1,0,0.091891892,0.075675676,185,1,10,133,1,1073,787,681,0
1,1,1,0,0.005763689,0.002881844,1041,1,16,2,1,1074,788,352,0
1,1,1,0,0.005769231,0.002884615,1040,1,16,105,1,1075,789,353,0
1,1,1,0,0.006012024,0.003006012,998,1,16,244,1,1076,790,354,0
1,2,2,0.101066964,0.081339713,0.039872408,313.5,1,18,17,1,1078,792,356,1
1,1,1,0,0.055961071,0.058394161,411,1,23,7,1,1079,793,682,0
2,3,13,0.91874006,0.007320644,0.010086221,472.8461538,1,40,182,0.461538462,727,385.8333333,708,1
1,1,1,0,0,0,122,1,1,0,1,728,386.8333333,351,1
1,1,1,0,0.008196721,0.008196721,122,1,1,0,1,729,387.8333333,352,0
1,1,2,0.983598687,0.109060403,0.141778523,596,1,15,81,1,1081,795,358,1
1,1,1,0,0.006024096,0.006024096,166,1,12,0,1,1082,796,359,0
1,1,1,0,0.000974659,0.000974659,1026,1,12,1,1,1083,797,360,0
1,1,1,0,0.000952381,0.000952381,1050,1,12,78,1,1084,798,361,0
1,1,1,0,0.001053741,0.001053741,949,1,12,246,1,1085,799,362,0
1,1,1,0,0.001869159,0.001869159,535,1,18,4,1,1086,796.1666667,363,1
1,1,1,0,0.000974659,0.000974659,1026,1,12,4,1,51,25.53333333,10,0
1,1,1,0,0.000952381,0.000952381,1050,1,12,82,1,52,26.53333333,11,0
1,1,1,0,0.001053741,0.001053741,949,1,12,250,1,53,27.53333333,12,0
2,2,3,0.651699332,0.080432173,0.135654262,277.6666667,1,33,35,1,1089,789.8333333,712,1
2,2,3,0.547894811,0.002538071,0.024534687,394,1,30,27,1,1092,792.8333333,1050,0
1,1,1,0,0.000974659,0.000974659,1026,1,12,1,1,54,28.45,13,0
1,1,1,0,0.001917546,0.000958773,1043,1,16,7,1,55,29.45,14,0
1,1,1,0,0,0.068965517,261,1,34,7,1,1093,792.3333333,687,0
2,2,7,0.829064929,0.032154341,0.071382637,222.1428571,1,37,131,0.714285714,1100,799.3333333,1058,1
1,1,1,0,0.098837209,0.081395349,172,1,10,340,1,1101,796.3333333,694,0
1,1,1,0,0.01369863,0.020950846,1241,1,32,19,1,1102,788.8333333,695,0
1,2,2,0.961236605,0.0203125,0,320,1,18,38,1,1104,788.3333333,367,1
2,2,2,0.811278124,0.016997167,0.005665722,176.5,1,30,140,1,31,31,29,0
2,2,2,0.811278124,0.015584416,0.005194805,192.5,1,30,337,1,33,33,31,0
1,1,7,0.906975929,0.002636976,0.008789921,487.5714286,1,39,157,0.714285714,1111,793.6666667,702,1
1,1,1,0,0.257633588,0.230916031,524,1,26,25,1,1112,794.6666667,703,0
1,1,1,0,0.001718213,0.001718213,582,1,33,25,1,1113,793.1666667,704,0
2,2,8,0.691658486,0.008999471,0.037321334,472.25,1,39,382,0.875,1121,801.1666667,1079,1
1,1,2,0.89049164,0.006024096,0.072289157,249,1,37,0,0.5,1123,803.1666667,713,1
1,1,1,0,0.006369427,0.00955414,628,1,11,96,1,1124,799.3333333,369,1
1,1,1,0,0.006369427,0.00955414,628,1,11,112,1,1125,800.3333333,370,0
1,2,2,0.935711051,0.021324355,0.039281706,445.5,1,23,8,1,1127,802.3333333,372,0
1,1,1,0,0.019047619,0.019047619,105,1,18,42,1,1128,803,714,0
1,1,1,0,0.019047619,0.019047619,105,1,18,138,1,1129,804,715,0
1,1,2,0.539935733,0.320872274,0.283489097,160.5,1,26,256,1,1131,806,717,1
1,1,1,0,0.285276074,0.18404908,326,1,30,4,1,1132,807,718,1
1,1,1,0,0.14363354,0.107919255,1288,1,32,4,1,1133,808,719,1
1,1,1,0,0.003067485,0.003067485,326,1,30,2,1,730,356.8333333,359,0
1,1,1,0,0.006587615,0.001317523,759,1,19,43,1,1134,801.8333333,720,0
1,1,1,0,0.00656168,0.001312336,762,1,19,122,1,1135,802.8333333,721,0
1,1,1,0,0.006784261,0.001356852,737,1,19,276,1,1136,803.8333333,722,0
1,1,1,0,0.003333333,0.003333333,300,1,4,46,1,1137,785.3333333,723,0
1,1,1,0,0.003333333,0.003333333,300,1,4,96,1,1138,786.3333333,724,0
1,1,1,0,0.003333333,0.003333333,300,1,4,373,1,1139,787.3333333,725,0
1,1,1,0,0.001240695,0.001240695,806,1,22,8,1,1140,788.3333333,373,0
1,1,1,0,0.001243781,0.001243781,804,1,22,96,1,1141,789.3333333,374,0
1,1,1,0,0.001440922,0.001440922,694,1,22,279,1,1142,790.3333333,375,0
1,1,1,0,0.221216041,0.19534282,773,1,19,3,1,1143,791.3333333,726,1
1,2,3,0.713591176,0.0275,0.0625,533.3333333,1,6,216,1,1146,793,378,1
2,3,12,0.73103835,0.005278116,0.008830694,821,1,35,474,1,1158,805,1116,1
1,1,1,0,0.005504587,0.001834862,545,1,18,17,1,1159,803.5,385,0
1,1,1,0,0.003878976,0.003103181,1289,1,32,11,1,1160,800,733,0
2,3,3,0.508707024,0.086956522,0.005550416,360.3333333,1,20,186,0.666666667,1163,803,1121,1
1,1,1,0,0.396226415,1.377358491,53,1,21,42,1,1164,804,735,1
1,1,1,0,0.00210084,0.006302521,476,1,16,35,1,34,34,3,0
1,1,1,0,0.003623188,0.001207729,828,1,18,5,1,1165,804.8333333,736,1
1,1,1,0,0.003618818,0.001206273,829,1,18,253,1,1166,805.8333333,737,0
1,1,1,0,0.013205282,0.003601441,833,1,18,0,1,1167,806.8333333,738,0
1,1,1,0,0.013189448,0.003597122,834,1,18,253,1,1168,807.8333333,739,0
1,1,1,0,0.005747126,0.005747126,174,0,16,53,1,1,1,1,0
1,1,1,0,0.005780347,0.005780347,173,0,16,148,1,2,2,2,0
1,1,1,0,0.004975124,0.004975124,201,1,16,317,1,3,3,3,0
1,1,1,0,0.005747126,0.005747126,174,0,16,1,1,4,4,4,1
1,1,1,0,0.005780347,0.005780347,173,0,16,149,1,5,5,5,0
1,1,1,0,0.004975124,0.004975124,201,0,16,318,1,6,6,6,0
1,1,1,0,0.013975155,0.013975155,644,1,23,30,1,1169,751.5,740,0
1,1,1,0,0,0.075268817,93,1,2,292,1,7,7,1,0
1,1,1,0,0,0.075268817,93,1,2,0,1,8,8,2,0
2,2,5,0.901708893,0.007168459,0.008797654,613.8,1,36,108,0.8,1174,749.3333333,1132,0
2,2,11,0.879818343,0.011468288,0.009383145,523.1818182,1,41,582,0.818181818,1185,760.3333333,1143,1
1,1,1,0,0.027027027,0.027027027,37,1,3,202,1,35,34,8,1
1,1,1,0,0.017611026,0,1306,1,32,0,1,1186,761.3333333,751,1
1,1,1,0,0.002267574,0,2646,1,33,25,1,1187,759.8333333,752,1
2,2,2,0.249882293,0.010972933,0.000731529,2050.5,1,34,27,1,10,10,8,0
2,2,10,0.265589715,0.164098613,0.094761171,259.6,1,37,457,0.7,20,20,18,1
1,1,2,0,0,0,102,1,1,0,0.5,22,22,12,1
1,1,3,0,0,0,34.66666667,1,1,0,0.333333333,30,30,20,1
1,3,5,0,0.862068966,7.103448276,5.8,1,7,1425,1,30,30,20,1
1,1,2,0.859824038,1.137614679,2.036697248,54.5,1,5,371,1,34,34,24,1
1,2,2,0,0,0,59.5,1,1,0,0.5,34,34,24,1
1,1,3,0.540342462,0.28125,0.291193182,234.6666667,1,17,507,1,1190,740.6666667,16,1
1,1,1,0,0.014218009,0,422,1,17,69,1,1191,741.6666667,394,0
1,1,3,0.770166122,0.20083682,0.188284519,79.66666667,1,8,907,1,1194,744.5,19,1
1,1,1,0,0.007462687,0.007462687,134,1,2,4,1,1195,745.5,395,0
1,1,1,0,0.012861736,0.003215434,311,1,10,4,1,1196,746.5,396,0
1,1,1,0,0.011857708,0,253,1,12,4,1,1197,747.5,753,0
1,1,1,0,0.003215434,0,311,1,10,0,1,1198,748.5,397,0
1,1,1,0,0.016666667,0.033333333,120,1,2,69,1,28,24,9,1
2,2,5,0.417869415,0.045054558,0.080957409,568.2,1,33,102,0.8,1203,753.5,1155,1
1,1,2,0.997772472,0.011627907,0.012995896,731,1,35,22,1,1205,754.5,758,0
1,1,1,0,0.019830028,0.028328612,353,1,10,82,1,35,35,9,0
1,1,1,0,0.012844037,0.012844037,545,1,19,13,1,36,36,25,0
2,2,3,0.538027784,0.041740675,0.064831261,375.3333333,1,35,54,1,1208,754,1160,1
1,1,1,0,0.014678899,0.014678899,545,1,19,2,1,1209,754,401,1
1,1,1,0,0.003669725,0.001834862,545,1,19,0,1,1210,755,402,1
1,1,1,0,0.003960396,0.001980198,505,1,19,150,1,1211,756,403,0
2,2,3,0.695348746,0.028543938,0.024695318,1039.333333,1,34,48,1,39,39,37,1
2,3,5,0.709238508,0.015369837,0.01560999,832.8,1,35,361,1,44,44,42,1
1,1,1,0,0.00074184,0.00074184,2696,1,34,0,1,45,45,13,0
3,3,7,0.917617017,0.030232558,0.045930233,491.4285714,1,41,153,0.857142857,1218,760.3333333,1189,1
1,1,1,0,0.000963391,0.000963391,1038,1,13,18,1,1219,761.3333333,405,0
1,1,1,0,0.076566125,0,431,1,23,59,1,1220,762.3333333,766,1
1,1,1,0,0.004672897,0,214,1,30,18,1,1221,763.3333333,767,0
1,1,1,0,0.076212471,0,433,1,23,128,1,1222,764.3333333,768,0
1,1,1,0,0.125,0.0625,80,1,5,19,1,46,46,31,0
1,1,1,0,0.044117647,0,136,1,2,15,1,47,47,32,1
1,2,4,0.921185497,0.018292683,0.024390244,41,1,3,80,0.75,1226,765.8333333,409,1
1,1,1,0,0,0,131,1,1,0,1,51,51,35,1
2,3,3,0.135342689,0.028871391,0.341207349,127,1,9,176,1,51,51,49,0
1,1,1,0,0,0,111,1,1,0,1,1236,775.5,413,1
2,2,9,0.41921447,0.005148869,0.041862548,496.3333333,1,39,272,0.888888889,1236,775.5,1187,0
1,2,2,0.985228136,0.115702479,0,60.5,1,6,236,1,1238,777.5,415,1
1,1,2,0.578794625,0.013274336,0.01880531,452,1,12,17,1,1240,779.5,417,1
1,1,1,0,0.003184713,0.003184713,628,1,11,171,1,1242,781.5,419,0
1,1,1,0,0.028653295,0.042979943,349,1,8,276,1,1242,781.5,419,0
1,1,2,0.578794625,0.012618297,0.01787592,475.5,1,12,665,1,1244,783.5,421,0
1,3,4,0.706237166,0.047393365,0.052132701,211,1,16,171,0.75,1248,786.1666667,425,1
1,1,2,1,0.001996008,0.001996008,751.5,1,34,63,1,1250,788.1666667,776,0
1,1,2,1,0.002130682,0.002130682,704,1,34,420,1,1252,790.1666667,778,0
1,1,1,0,0.008567931,0.019583843,817,1,19,18,1,1253,791.1666667,779,1
1,1,1,0,0.000370782,0,2697,1,34,7,1,360,121.05,259,0
1,1,1,0,0.020454545,0.020454545,440,1,12,1,1,1254,792.1666667,426,0
1,1,2,0.405977038,0.055722892,0,332,1,33,71,1,1256,793.8333333,781,1
1,1,1,0,0.000762195,0.000762195,1312,1,32,3,1,1257,791.3333333,782,0
1,1,1,0,0.038314176,0.011494253,1044,1,14,9,1,1,1,1,0
1,1,1,0,0.000761615,0.000761615,2626,1,35,148,1,2,2,1,0
1,1,1,0,0.000741565,0.000741565,2697,1,35,3,1,3,3,2,0
2,2,3,0.756775187,0.013095238,0.005952381,560,1,30,49,1,1260,794.3333333,1211,1
2,2,2,0.927926262,0.134020619,0.556701031,48.5,1,18,69,1,1262,796.3333333,1213,0
2,2,2,0.898653376,0.037638376,0.002214022,677.5,1,31,39,1,1264,798.3333333,1215,0
1,1,1,0,0.066037736,0.003773585,530,1,26,176,1,1266,800.3333333,787,0
1,1,1,0,0.01972873,0.001233046,811,1,22,152,1,1266,800.3333333,430,0
1,1,1,0,0.008498584,0.039660057,353,1,7,10,1,4,4,2,0
2,2,4,0.981443732,0.015509103,0.001685772,741.5,1,35,450,1,1271,795.6666667,1222,1
1,1,1,0,0,0,96,1,1,0,1,1271,795.6666667,433,1
1,1,1,0,0.002114165,0.010570825,473,1,16,55,1,1272,796.6666667,29,0
2,2,4,0.872516709,0.006809037,0.012070566,807.75,1,40,113,1,1276,800.6666667,1226,0
1,1,1,0,0.062937063,0.055944056,143,1,6,264,1,52,52,36,0
1,1,1,0,0.165865385,0.064903846,416,1,10,16,1,1277,801.6666667,793,1
1,1,1,0,0,0.003436426,291,1,4,297,1,1278,802.6666667,435,0
1,1,1,0,0,0.003401361,294,1,4,14,1,1279,803.6666667,436,0
1,1,1,0,0.007142857,0.007142857,280,1,22,69,1,1280,804.6666667,794,0
2,2,5,0.889473577,0.008284432,0.006903693,579.4,1,40,54,1,1285,803.8333333,1235,0
2,2,8,0.806185944,0.021846781,0.032333236,429.125,1,43,116,0.75,1293,811.8333333,1243,1
2,2,3,0.725425608,0.246518106,0.179665738,478.6666667,1,34,87,1,1296,814.8333333,1246,1
1,1,1,0,0.008695652,0.008695652,345,1,8,346,1,1,1,1,0
1,1,1,0,0.011080332,0.011080332,361,1,8,175,1,2,2,2,0
1,1,1,0,0.011331445,0.011331445,353,1,8,11,1,3,3,3,0
2,2,4,0.588429983,0.039522998,0.064735945,733.75,1,35,19,0.75,1300,814.8333333,1250,1
1,1,1,0,0.001557632,0.001557632,642,1,23,16,1,1301,815.8333333,810,0
1,1,1,0,0.0015625,0.0015625,640,1,23,163,1,1302,816.8333333,811,0
1,1,1,0,0.09375,0.03125,64,1,27,38,1,1303,817.8333333,812,1
1,1,1,0,0.001199041,0.001199041,834,1,19,17,1,4,4,1,0
1,1,1,0,0.001199041,0.001199041,834,1,19,314,1,5,5,2,0
1,1,1,0,0.002398082,0.002398082,834,1,19,314,1,6,6,3,0
1,1,1,0,0.002398082,0.002398082,834,1,19,0,1,7,7,4,0
1,1,1,0,0.006849315,0.006849315,146,1,18,2,1,9,9,6,0
1,1,1,0,0.006666667,0.006666667,150,1,18,232,1,8,8,5,0
1,1,1,0,0.000380807,0.000380807,2626,1,36,160,1,10,10,7,0
